mandt,msehi,kzex3,kzex6,andec,kzkeh,kzwob,kz1eh,kz2eh,dimid,zaehl,nennr,exp10,addko,expon,decan,isocode,primary,temp_value,temp_unit,famunit,press_val,press_unit,operation_flag,is_deleted,recordstamp
050,2M,X,X,,X,,,,SPEED,1,1,-2.0,,,,2M,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,2M,X,X,,X,,,,SPEED,1,1,-2.0,,,,2M,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,2M,X,X,,X,,,,SPEED,1,1,-2.0,,,,2M,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,2M,X,X,,X,,,,SPEED,1,1,-2.0,,,,2M,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,2M,X,X,,X,,,,SPEED,1,1,-2.0,,,,2M,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,2M,X,X,,X,,,,SPEED,1,1,-2.0,,,,2M,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,2M,X,X,,X,,,,SPEED,1,1,-2.0,,,,2M,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,2X,X,X,,X,,,,SPEED,1,60,,,,,2X,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CMH,X,X,,,,,,SPEED,1,360000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KMH,X,X,,X,,,,SPEED,10,36,,,,,KMH,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMA,X,X,,,,,,SPEED,1,31536,-6.0,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMH,X,X,,,,,,SPEED,1,3600000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MMS,X,X,,,,,,SPEED,1,1000,,,,,C16,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MTS,X,X,,X,,,,SPEED,1,3600,,,,,MTS,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TC3,X,X,,,,,,TKONZ,1000000,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TM3,X,X,,,,,,TKONZ,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EA,X,X,,X,,,,AAAADL,1,1,,,,,EA,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EE,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,LE,X,X,3.0,X,X,,,AAAADL,1,1,,,,,C62,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DEG,X,X,99.0,X,,,,AAAADL,1,1,,,,1.0,DD,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,EML,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,G/L,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GAU,X,X,99.0,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KWK,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MLW,X,X,,X,,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PAA,X,X,,X,,,,AAAADL,1,1,,,,,PR,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PCT,X,X,99.0,X,,,,AAAADL,1,1,,,,8.0,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PRS,X,X,,X,,,,AAAADL,1,1,,,,,IE,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,VAL,X,X,,X,X,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,VAL,X,X,,X,X,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,VAL,X,X,,X,X,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,VAL,X,X,,X,X,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,VAL,X,X,,X,X,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,VAL,X,X,,X,X,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,VAL,X,X,,X,X,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,VAL,X,X,,X,X,,,AAAADL,1,1,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
