mandt,spras,dimid,txdim,operation_flag,is_deleted,recordstamp
200,T,VOLFLO,Hacim akımı,L,False,2021-08-06 04:15:22.687897+00:00
800,U,VOLFLO,Tilavuusvirta,L,False,2021-08-06 04:15:22.687897+00:00
200,U,VOLFLO,Tilavuusvirta,L,False,2021-08-06 04:15:22.687897+00:00
200,K,VOLFLO,Volumenstrøm,L,False,2021-08-06 04:15:22.687897+00:00
800,K,VOLFLO,Volumenstrøm,L,False,2021-08-06 04:15:22.687897+00:00
800,6,VOLFLO,Volumni protok,L,False,2021-08-06 04:15:22.687897+00:00
200,6,VOLFLO,Volumni protok,L,False,2021-08-06 04:15:22.687897+00:00
800,P,VOLFLO,Vazão (volume),L,False,2021-08-06 04:15:22.687897+00:00
200,P,VOLFLO,Vazão (volume),L,False,2021-08-06 04:15:22.687897+00:00
200,5,VOLFLO,Volumski pretok,L,False,2021-08-06 04:15:22.687897+00:00
800,5,VOLFLO,Volumski pretok,L,False,2021-08-06 04:15:22.687897+00:00
200,4,VOLFLO,Rata vol.de flux,L,False,2021-08-06 04:15:22.687897+00:00
800,4,VOLFLO,Rata vol.de flux,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,VOLFLO,Prietok(objemový),L,False,2021-08-06 04:15:22.687897+00:00
800,Q,VOLFLO,Prietok(objemový),L,False,2021-08-06 04:15:22.687897+00:00
800,H,VOLFLO,Térfogatáramlás,L,False,2021-08-06 04:15:22.687897+00:00
200,H,VOLFLO,Térfogatáramlás,L,False,2021-08-06 04:15:22.687897+00:00
200,d,VOLFLO,Zapreminski protok,L,False,2021-08-06 04:15:22.687897+00:00
800,d,VOLFLO,Zapreminski protok,L,False,2021-08-06 04:15:22.687897+00:00
800,3,VOLFLO,볼륨흐름비율,L,False,2021-08-06 04:15:22.687897+00:00
200,3,VOLFLO,볼륨흐름비율,L,False,2021-08-06 04:15:22.687897+00:00
800,S,VOLFLO,Caudal volumétrico,L,False,2021-08-06 04:15:22.687897+00:00
200,S,VOLFLO,Caudal volumétrico,L,False,2021-08-06 04:15:22.687897+00:00
800,C,VOLFLO,Průtok (objemový),L,False,2021-08-06 04:15:22.687897+00:00
200,C,VOLFLO,Průtok (objemový),L,False,2021-08-06 04:15:22.687897+00:00
800,E,VOLFLO,Volume rate of flow,L,False,2021-08-06 04:15:22.687897+00:00
200,E,VOLFLO,Volume rate of flow,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,VOLFLO,Volume rate of flow,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,VOLFLO,Volume rate of flow,L,False,2021-08-06 04:15:22.687897+00:00
200,I,VOLFLO,Corrente volumetrica,L,False,2021-08-06 04:15:22.687897+00:00
800,I,VOLFLO,Corrente volumetrica,L,False,2021-08-06 04:15:22.687897+00:00
200,L,VOLFLO,Strumień objętości,L,False,2021-08-06 04:15:22.687897+00:00
800,L,VOLFLO,Strumień objętości,L,False,2021-08-06 04:15:22.687897+00:00
800,R,VOLFLO,Объемный расход,L,False,2021-08-06 04:15:22.687897+00:00
200,R,VOLFLO,Объемный расход,L,False,2021-08-06 04:15:22.687897+00:00
200,B,VOLFLO,שיעור נפח של זרם,L,False,2021-08-06 04:15:22.687897+00:00
800,B,VOLFLO,שיעור נפח של זרם,L,False,2021-08-06 04:15:22.687897+00:00
200,G,VOLFLO,Αναλογία όγκου ροής,L,False,2021-08-06 04:15:22.687897+00:00
800,G,VOLFLO,Αναλογία όγκου ροής,L,False,2021-08-06 04:15:22.687897+00:00
800,W,VOLFLO,СтавкаНаОбемНаПоток,L,False,2021-08-06 04:15:22.687897+00:00
200,W,VOLFLO,СтавкаНаОбемНаПоток,L,False,2021-08-06 04:15:22.687897+00:00
800,2,VOLFLO,อัตราปริมาตรการไหล,L,False,2021-08-06 04:15:22.687897+00:00
200,2,VOLFLO,อัตราปริมาตรการไหล,L,False,2021-08-06 04:15:22.687897+00:00
200,A,VOLTAG,VOLTAG,L,False,2021-08-06 04:15:22.687897+00:00
800,A,VOLTAG,VOLTAG,L,False,2021-08-06 04:15:22.687897+00:00
200,N,VOLTAG,VOLTAG,L,False,2021-08-06 04:15:22.687897+00:00
800,N,VOLTAG,VOLTAG,L,False,2021-08-06 04:15:22.687897+00:00
200,1,VOLTAG,电压,L,False,2021-08-06 04:15:22.687897+00:00
800,1,VOLTAG,电压,L,False,2021-08-06 04:15:22.687897+00:00
800,M,VOLTAG,電壓,L,False,2021-08-06 04:15:22.687897+00:00
200,M,VOLTAG,電壓,L,False,2021-08-06 04:15:22.687897+00:00
800,3,VOLTAG,전압,L,False,2021-08-06 04:15:22.687897+00:00
200,3,VOLTAG,전압,L,False,2021-08-06 04:15:22.687897+00:00
200,U,VOLTAG,Jännite,L,False,2021-08-06 04:15:22.687897+00:00
800,U,VOLTAG,Jännite,L,False,2021-08-06 04:15:22.687897+00:00
800,J,VOLTAG,ボルト,L,False,2021-08-06 04:15:22.687897+00:00
200,J,VOLTAG,ボルト,L,False,2021-08-06 04:15:22.687897+00:00
800,E,VOLTAG,Elec.voltage,L,False,2021-08-06 04:15:22.687897+00:00
200,E,VOLTAG,Elec.voltage,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,VOLTAG,Elec.voltage,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,VOLTAG,Elec.voltage,L,False,2021-08-06 04:15:22.687897+00:00
800,D,VOLTAG,elektr. Spannung,L,False,2021-08-06 04:15:22.687897+00:00
200,D,VOLTAG,elektr. Spannung,L,False,2021-08-06 04:15:22.687897+00:00
200,V,VOLTAG,Elektr. spänning,L,False,2021-08-06 04:15:22.687897+00:00
800,V,VOLTAG,Elektr. spänning,L,False,2021-08-06 04:15:22.687897+00:00
800,d,VOLTAG,Električni napon,L,False,2021-08-06 04:15:22.687897+00:00
200,6,VOLTAG,Električni napon,L,False,2021-08-06 04:15:22.687897+00:00
200,d,VOLTAG,Električni napon,L,False,2021-08-06 04:15:22.687897+00:00
800,6,VOLTAG,Električni napon,L,False,2021-08-06 04:15:22.687897+00:00
200,P,VOLTAG,Tensão elétrica,L,False,2021-08-06 04:15:22.687897+00:00
800,P,VOLTAG,Tensão elétrica,L,False,2021-08-06 04:15:22.687897+00:00
200,B,VOLTAG,מתח חשמלי,L,False,2021-08-06 04:15:22.687897+00:00
800,B,VOLTAG,מתח חשמלי,L,False,2021-08-06 04:15:22.687897+00:00
800,O,VOLTAG,Elektrisk spenning,L,False,2021-08-06 04:15:22.687897+00:00
200,O,VOLTAG,Elektrisk spenning,L,False,2021-08-06 04:15:22.687897+00:00
200,T,VOLTAG,Gerilim (elektrik),L,False,2021-08-06 04:15:22.687897+00:00
800,T,VOLTAG,Gerilim (elektrik),L,False,2021-08-06 04:15:22.687897+00:00
800,I,VOLTAG,Tensione elettrica,L,False,2021-08-06 04:15:22.687897+00:00
200,I,VOLTAG,Tensione elettrica,L,False,2021-08-06 04:15:22.687897+00:00
200,K,VOLTAG,Elektrisk spænding,L,False,2021-08-06 04:15:22.687897+00:00
800,K,VOLTAG,Elektrisk spænding,L,False,2021-08-06 04:15:22.687897+00:00
200,F,VOLTAG,Tension électrique,L,False,2021-08-06 04:15:22.687897+00:00
800,F,VOLTAG,Tension électrique,L,False,2021-08-06 04:15:22.687897+00:00
800,4,VOLTAG,Tensiune electrică,L,False,2021-08-06 04:15:22.687897+00:00
200,4,VOLTAG,Tensiune electrică,L,False,2021-08-06 04:15:22.687897+00:00
800,S,VOLTAG,Tensión eléctrica,L,False,2021-08-06 04:15:22.687897+00:00
200,S,VOLTAG,Tensión eléctrica,L,False,2021-08-06 04:15:22.687897+00:00
800,H,VOLTAG,Elektr. feszültség,L,False,2021-08-06 04:15:22.687897+00:00
200,H,VOLTAG,Elektr. feszültség,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,VOLTAG,Elektrické napätie,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,VOLTAG,Elektrické napätie,L,False,2021-08-06 04:15:22.687897+00:00
200,C,VOLTAG,Elektrické napětí,L,False,2021-08-06 04:15:22.687897+00:00
800,C,VOLTAG,Elektrické napětí,L,False,2021-08-06 04:15:22.687897+00:00
800,5,VOLTAG,Električna napetost,L,False,2021-08-06 04:15:22.687897+00:00
200,5,VOLTAG,Električna napetost,L,False,2021-08-06 04:15:22.687897+00:00
800,L,VOLTAG,Napięcie elektryczne,L,False,2021-08-06 04:15:22.687897+00:00
200,L,VOLTAG,Napięcie elektryczne,L,False,2021-08-06 04:15:22.687897+00:00
800,G,VOLTAG,Ηλεκτρική Τάση,L,False,2021-08-06 04:15:22.687897+00:00
200,G,VOLTAG,Ηλεκτρική Τάση,L,False,2021-08-06 04:15:22.687897+00:00
800,2,VOLTAG,แรงดันไฟฟ้า,L,False,2021-08-06 04:15:22.687897+00:00
200,2,VOLTAG,แรงดันไฟฟ้า,L,False,2021-08-06 04:15:22.687897+00:00
200,W,VOLTAG,Електр. напрежение,L,False,2021-08-06 04:15:22.687897+00:00
800,W,VOLTAG,Електр. напрежение,L,False,2021-08-06 04:15:22.687897+00:00
200,R,VOLTAG,ЭлектричНапряжение,L,False,2021-08-06 04:15:22.687897+00:00
800,R,VOLTAG,ЭлектричНапряжение,L,False,2021-08-06 04:15:22.687897+00:00
800,d,VOLUME,Obim,L,False,2021-08-06 04:15:22.687897+00:00
200,d,VOLUME,Obim,L,False,2021-08-06 04:15:22.687897+00:00
200,T,VOLUME,Hacim,L,False,2021-08-06 04:15:22.687897+00:00
800,T,VOLUME,Hacim,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,VOLUME,Objem,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,VOLUME,Objem,L,False,2021-08-06 04:15:22.687897+00:00
800,C,VOLUME,Objem,L,False,2021-08-06 04:15:22.687897+00:00
200,C,VOLUME,Objem,L,False,2021-08-06 04:15:22.687897+00:00
800,O,VOLUME,Volum,L,False,2021-08-06 04:15:22.687897+00:00
200,O,VOLUME,Volum,L,False,2021-08-06 04:15:22.687897+00:00
200,4,VOLUME,Volum,L,False,2021-08-06 04:15:22.687897+00:00
800,4,VOLUME,Volum,L,False,2021-08-06 04:15:22.687897+00:00
200,V,VOLUME,Volym,L,False,2021-08-06 04:15:22.687897+00:00
800,V,VOLUME,Volym,L,False,2021-08-06 04:15:22.687897+00:00
800,6,VOLUME,Obujam,L,False,2021-08-06 04:15:22.687897+00:00
200,6,VOLUME,Obujam,L,False,2021-08-06 04:15:22.687897+00:00
800,N,VOLUME,VOLUME,L,False,2021-08-06 04:15:22.687897+00:00
200,N,VOLUME,VOLUME,L,False,2021-08-06 04:15:22.687897+00:00
800,A,VOLUME,VOLUME,L,False,2021-08-06 04:15:22.687897+00:00
200,A,VOLUME,VOLUME,L,False,2021-08-06 04:15:22.687897+00:00
800,P,VOLUME,Volume,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,VOLUME,Volume,L,False,2021-08-06 04:15:22.687897+00:00
800,I,VOLUME,Volume,L,False,2021-08-06 04:15:22.687897+00:00
200,P,VOLUME,Volume,L,False,2021-08-06 04:15:22.687897+00:00
800,E,VOLUME,Volume,L,False,2021-08-06 04:15:22.687897+00:00
200,E,VOLUME,Volume,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,VOLUME,Volume,L,False,2021-08-06 04:15:22.687897+00:00
200,I,VOLUME,Volume,L,False,2021-08-06 04:15:22.687897+00:00
200,B,VOLUME,נפח,L,False,2021-08-06 04:15:22.687897+00:00
800,B,VOLUME,נפח,L,False,2021-08-06 04:15:22.687897+00:00
800,J,VOLUME,体積,L,False,2021-08-06 04:15:22.687897+00:00
200,J,VOLUME,体積,L,False,2021-08-06 04:15:22.687897+00:00
200,1,VOLUME,容量,L,False,2021-08-06 04:15:22.687897+00:00
800,1,VOLUME,容量,L,False,2021-08-06 04:15:22.687897+00:00
200,M,VOLUME,數量,L,False,2021-08-06 04:15:22.687897+00:00
800,M,VOLUME,數量,L,False,2021-08-06 04:15:22.687897+00:00
800,3,VOLUME,볼륨,L,False,2021-08-06 04:15:22.687897+00:00
200,3,VOLUME,볼륨,L,False,2021-08-06 04:15:22.687897+00:00
800,5,VOLUME,Volumen,L,False,2021-08-06 04:15:22.687897+00:00
800,K,VOLUME,Volumen,L,False,2021-08-06 04:15:22.687897+00:00
200,D,VOLUME,Volumen,L,False,2021-08-06 04:15:22.687897+00:00
800,S,VOLUME,Volumen,L,False,2021-08-06 04:15:22.687897+00:00
200,5,VOLUME,Volumen,L,False,2021-08-06 04:15:22.687897+00:00
200,S,VOLUME,Volumen,L,False,2021-08-06 04:15:22.687897+00:00
800,D,VOLUME,Volumen,L,False,2021-08-06 04:15:22.687897+00:00
200,K,VOLUME,Volumen,L,False,2021-08-06 04:15:22.687897+00:00
800,F,VOLUME,Volumes,L,False,2021-08-06 04:15:22.687897+00:00
200,F,VOLUME,Volumes,L,False,2021-08-06 04:15:22.687897+00:00
200,U,VOLUME,Tilavuus,L,False,2021-08-06 04:15:22.687897+00:00
800,U,VOLUME,Tilavuus,L,False,2021-08-06 04:15:22.687897+00:00
800,W,VOLUME,Обем,L,False,2021-08-06 04:15:22.687897+00:00
200,W,VOLUME,Обем,L,False,2021-08-06 04:15:22.687897+00:00
800,H,VOLUME,Térfogat,L,False,2021-08-06 04:15:22.687897+00:00
200,H,VOLUME,Térfogat,L,False,2021-08-06 04:15:22.687897+00:00
800,G,VOLUME,Ογκος,L,False,2021-08-06 04:15:22.687897+00:00
200,G,VOLUME,Ογκος,L,False,2021-08-06 04:15:22.687897+00:00
800,R,VOLUME,Объем,L,False,2021-08-06 04:15:22.687897+00:00
200,R,VOLUME,Объем,L,False,2021-08-06 04:15:22.687897+00:00
800,L,VOLUME,Objętość,L,False,2021-08-06 04:15:22.687897+00:00
200,L,VOLUME,Objętość,L,False,2021-08-06 04:15:22.687897+00:00
200,2,VOLUME,ปริมาตร,L,False,2021-08-06 04:15:22.687897+00:00
800,2,VOLUME,ปริมาตร,L,False,2021-08-06 04:15:22.687897+00:00
800,N,VPROPO,VPROPO,L,False,2021-08-06 04:15:22.687897+00:00
200,A,VPROPO,VPROPO,L,False,2021-08-06 04:15:22.687897+00:00
200,N,VPROPO,VPROPO,L,False,2021-08-06 04:15:22.687897+00:00
800,A,VPROPO,VPROPO,L,False,2021-08-06 04:15:22.687897+00:00
200,J,VPROPO,体積比,L,False,2021-08-06 04:15:22.687897+00:00
800,J,VPROPO,体積比,L,False,2021-08-06 04:15:22.687897+00:00
200,T,VPROPO,Hacim oranı,L,False,2021-08-06 04:15:22.687897+00:00
800,T,VPROPO,Hacim oranı,L,False,2021-08-06 04:15:22.687897+00:00
800,6,VPROPO,Omjer obujma,L,False,2021-08-06 04:15:22.687897+00:00
200,6,VPROPO,Omjer obujma,L,False,2021-08-06 04:15:22.687897+00:00
200,O,VPROPO,Volumforhold,L,False,2021-08-06 04:15:22.687897+00:00
800,O,VPROPO,Volumforhold,L,False,2021-08-06 04:15:22.687897+00:00
800,1,VPROPO,容量比例,L,False,2021-08-06 04:15:22.687897+00:00
200,1,VPROPO,容量比例,L,False,2021-08-06 04:15:22.687897+00:00
800,M,VPROPO,體積比例,L,False,2021-08-06 04:15:22.687897+00:00
200,M,VPROPO,體積比例,L,False,2021-08-06 04:15:22.687897+00:00
800,3,VPROPO,볼륨비율,L,False,2021-08-06 04:15:22.687897+00:00
200,3,VPROPO,볼륨비율,L,False,2021-08-06 04:15:22.687897+00:00
200,5,VPROPO,Obseg volumna,L,False,2021-08-06 04:15:22.687897+00:00
800,5,VPROPO,Obseg volumna,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,VPROPO,Pomer objemov,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,VPROPO,Pomer objemov,L,False,2021-08-06 04:15:22.687897+00:00
800,U,VPROPO,Tilavuussuhde,L,False,2021-08-06 04:15:22.687897+00:00
200,U,VPROPO,Tilavuussuhde,L,False,2021-08-06 04:15:22.687897+00:00
800,C,VPROPO,Poměr objemů,L,False,2021-08-06 04:15:22.687897+00:00
200,C,VPROPO,Poměr objemů,L,False,2021-08-06 04:15:22.687897+00:00
200,K,VPROPO,Volumenforhold,L,False,2021-08-06 04:15:22.687897+00:00
800,K,VPROPO,Volumenforhold,L,False,2021-08-06 04:15:22.687897+00:00
800,H,VPROPO,Térfogatarány,L,False,2021-08-06 04:15:22.687897+00:00
200,H,VPROPO,Térfogatarány,L,False,2021-08-06 04:15:22.687897+00:00
800,d,VPROPO,Proporcija obima,L,False,2021-08-06 04:15:22.687897+00:00
200,d,VPROPO,Proporcija obima,L,False,2021-08-06 04:15:22.687897+00:00
800,4,VPROPO,Prop.volumetrică,L,False,2021-08-06 04:15:22.687897+00:00
200,4,VPROPO,Prop.volumetrică,L,False,2021-08-06 04:15:22.687897+00:00
800,S,VPROPO,Relación volumen,L,False,2021-08-06 04:15:22.687897+00:00
200,S,VPROPO,Relación volumen,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,VPROPO,Volume proportion,L,False,2021-08-06 04:15:22.687897+00:00
200,E,VPROPO,Volume proportion,L,False,2021-08-06 04:15:22.687897+00:00
800,E,VPROPO,Volume proportion,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,VPROPO,Volume proportion,L,False,2021-08-06 04:15:22.687897+00:00
200,B,VPROPO,יחס נפחים,L,False,2021-08-06 04:15:22.687897+00:00
800,B,VPROPO,יחס נפחים,L,False,2021-08-06 04:15:22.687897+00:00
200,F,VPROPO,Rapport de volumes,L,False,2021-08-06 04:15:22.687897+00:00
800,F,VPROPO,Rapport de volumes,L,False,2021-08-06 04:15:22.687897+00:00
800,I,VPROPO,Rapporto di volume,L,False,2021-08-06 04:15:22.687897+00:00
200,I,VPROPO,Rapporto di volume,L,False,2021-08-06 04:15:22.687897+00:00
800,D,VPROPO,Volumenverhältnis,L,False,2021-08-06 04:15:22.687897+00:00
200,D,VPROPO,Volumenverhältnis,L,False,2021-08-06 04:15:22.687897+00:00
200,V,VPROPO,Volymförhållande,L,False,2021-08-06 04:15:22.687897+00:00
800,V,VPROPO,Volymförhållande,L,False,2021-08-06 04:15:22.687897+00:00
200,P,VPROPO,Relação de volumes,L,False,2021-08-06 04:15:22.687897+00:00
800,P,VPROPO,Relação de volumes,L,False,2021-08-06 04:15:22.687897+00:00
200,L,VPROPO,Stosunek objętości,L,False,2021-08-06 04:15:22.687897+00:00
800,L,VPROPO,Stosunek objętości,L,False,2021-08-06 04:15:22.687897+00:00
800,G,VPROPO,Αναλογία όγκου,L,False,2021-08-06 04:15:22.687897+00:00
200,G,VPROPO,Αναλογία όγκου,L,False,2021-08-06 04:15:22.687897+00:00
800,W,VPROPO,Обемно съотношение,L,False,2021-08-06 04:15:22.687897+00:00
200,W,VPROPO,Обемно съотношение,L,False,2021-08-06 04:15:22.687897+00:00
200,R,VPROPO,Объемное отношение,L,False,2021-08-06 04:15:22.687897+00:00
800,R,VPROPO,Объемное отношение,L,False,2021-08-06 04:15:22.687897+00:00
200,2,VPROPO,สัดส่วนปริมาตร,L,False,2021-08-06 04:15:22.687897+00:00
800,2,VPROPO,สัดส่วนปริมาตร,L,False,2021-08-06 04:15:22.687897+00:00
800,A,ZCOREF,ZCOREF,L,False,2021-08-06 04:15:22.687897+00:00
200,A,ZCOREF,ZCOREF,L,False,2021-08-06 04:15:22.687897+00:00
800,D,ZCOREF,ZCOREF,L,False,2021-08-06 04:15:22.687897+00:00
200,D,ZCOREF,ZCOREF,L,False,2021-08-06 04:15:22.687897+00:00
800,R,ZCOREF,ZCOREF,L,False,2021-08-06 04:15:22.687897+00:00
200,R,ZCOREF,ZCOREF,L,False,2021-08-06 04:15:22.687897+00:00
800,3,ZCOREF,Core factor,L,False,2021-08-06 04:15:22.687897+00:00
200,3,ZCOREF,Core factor,L,False,2021-08-06 04:15:22.687897+00:00
200,E,ZCOREF,Core factor,L,False,2021-08-06 04:15:22.687897+00:00
800,E,ZCOREF,Core factor,L,False,2021-08-06 04:15:22.687897+00:00
200,1,ZCOREF,核心因素,L,False,2021-08-06 04:15:22.687897+00:00
800,1,ZCOREF,核心因素,L,False,2021-08-06 04:15:22.687897+00:00
800,F,ZCOREF,Facteur de référence,L,False,2021-08-06 04:15:22.687897+00:00
200,F,ZCOREF,Facteur de référence,L,False,2021-08-06 04:15:22.687897+00:00
200,R,ZCURRR,ZCURRR,L,False,2021-08-06 04:15:22.687897+00:00
200,D,ZCURRR,ZCURRR,L,False,2021-08-06 04:15:22.687897+00:00
800,R,ZCURRR,ZCURRR,L,False,2021-08-06 04:15:22.687897+00:00
800,A,ZCURRR,ZCURRR,L,False,2021-08-06 04:15:22.687897+00:00
200,A,ZCURRR,ZCURRR,L,False,2021-08-06 04:15:22.687897+00:00
800,D,ZCURRR,ZCURRR,L,False,2021-08-06 04:15:22.687897+00:00
200,3,ZCURRR,Rate of rise current,L,False,2021-08-06 04:15:22.687897+00:00
800,3,ZCURRR,Rate of rise current,L,False,2021-08-06 04:15:22.687897+00:00
800,E,ZCURRR,Rate of rise current,L,False,2021-08-06 04:15:22.687897+00:00
200,E,ZCURRR,Rate of rise current,L,False,2021-08-06 04:15:22.687897+00:00
800,F,ZCURRR,Taux de lieu en cour,L,False,2021-08-06 04:15:22.687897+00:00
200,F,ZCURRR,Taux de lieu en cour,L,False,2021-08-06 04:15:22.687897+00:00
800,1,ZCURRR,当前比率的增长,L,False,2021-08-06 04:15:22.687897+00:00
200,1,ZCURRR,当前比率的增长,L,False,2021-08-06 04:15:22.687897+00:00
800,D,ZINDUC,ZINDUC,L,False,2021-08-06 04:15:22.687897+00:00
800,A,ZINDUC,ZINDUC,L,False,2021-08-06 04:15:22.687897+00:00
200,A,ZINDUC,ZINDUC,L,False,2021-08-06 04:15:22.687897+00:00
200,D,ZINDUC,ZINDUC,L,False,2021-08-06 04:15:22.687897+00:00
800,R,ZINDUC,ZINDUC,L,False,2021-08-06 04:15:22.687897+00:00
200,R,ZINDUC,ZINDUC,L,False,2021-08-06 04:15:22.687897+00:00
800,F,ZINDUC,Inductance,L,False,2021-08-06 04:15:22.687897+00:00
800,E,ZINDUC,Inductance,L,False,2021-08-06 04:15:22.687897+00:00
800,3,ZINDUC,Inductance,L,False,2021-08-06 04:15:22.687897+00:00
200,F,ZINDUC,Inductance,L,False,2021-08-06 04:15:22.687897+00:00
200,E,ZINDUC,Inductance,L,False,2021-08-06 04:15:22.687897+00:00
200,1,ZINDUC,Inductance,L,False,2021-08-06 04:15:22.687897+00:00
800,1,ZINDUC,Inductance,L,False,2021-08-06 04:15:22.687897+00:00
200,3,ZINDUC,Inductance,L,False,2021-08-06 04:15:22.687897+00:00
200,R,ZINERT,ZINERT,L,False,2021-08-06 04:15:22.687897+00:00
800,D,ZINERT,ZINERT,L,False,2021-08-06 04:15:22.687897+00:00
200,A,ZINERT,ZINERT,L,False,2021-08-06 04:15:22.687897+00:00
800,R,ZINERT,ZINERT,L,False,2021-08-06 04:15:22.687897+00:00
800,A,ZINERT,ZINERT,L,False,2021-08-06 04:15:22.687897+00:00
200,D,ZINERT,ZINERT,L,False,2021-08-06 04:15:22.687897+00:00
800,1,ZINERT,Inertia,L,False,2021-08-06 04:15:22.687897+00:00
200,3,ZINERT,Inertia,L,False,2021-08-06 04:15:22.687897+00:00
800,E,ZINERT,Inertia,L,False,2021-08-06 04:15:22.687897+00:00
200,1,ZINERT,Inertia,L,False,2021-08-06 04:15:22.687897+00:00
800,3,ZINERT,Inertia,L,False,2021-08-06 04:15:22.687897+00:00
200,E,ZINERT,Inertia,L,False,2021-08-06 04:15:22.687897+00:00
200,F,ZINERT,Par inertie,L,False,2021-08-06 04:15:22.687897+00:00
800,F,ZINERT,Par inertie,L,False,2021-08-06 04:15:22.687897+00:00
200,R,ZNOMCA,ZNOMCA,L,False,2021-08-06 04:15:22.687897+00:00
800,A,ZNOMCA,ZNOMCA,L,False,2021-08-06 04:15:22.687897+00:00
200,D,ZNOMCA,ZNOMCA,L,False,2021-08-06 04:15:22.687897+00:00
200,A,ZNOMCA,ZNOMCA,L,False,2021-08-06 04:15:22.687897+00:00
800,D,ZNOMCA,ZNOMCA,L,False,2021-08-06 04:15:22.687897+00:00
800,R,ZNOMCA,ZNOMCA,L,False,2021-08-06 04:15:22.687897+00:00
800,1,ZNOMCA,产能计划,L,False,2021-08-06 04:15:22.687897+00:00
200,1,ZNOMCA,产能计划,L,False,2021-08-06 04:15:22.687897+00:00
800,3,ZNOMCA,Nominal capacity,L,False,2021-08-06 04:15:22.687897+00:00
200,3,ZNOMCA,Nominal capacity,L,False,2021-08-06 04:15:22.687897+00:00
800,E,ZNOMCA,Nominal capacity,L,False,2021-08-06 04:15:22.687897+00:00
200,E,ZNOMCA,Nominal capacity,L,False,2021-08-06 04:15:22.687897+00:00
200,F,ZNOMCA,Capacité nominal,L,False,2021-08-06 04:15:22.687897+00:00
800,F,ZNOMCA,Capacité nominal,L,False,2021-08-06 04:15:22.687897+00:00
800,D,ZOFCUR,ZOFCUR,L,False,2021-08-06 04:15:22.687897+00:00
200,A,ZOFCUR,ZOFCUR,L,False,2021-08-06 04:15:22.687897+00:00
200,R,ZOFCUR,ZOFCUR,L,False,2021-08-06 04:15:22.687897+00:00
800,A,ZOFCUR,ZOFCUR,L,False,2021-08-06 04:15:22.687897+00:00
200,D,ZOFCUR,ZOFCUR,L,False,2021-08-06 04:15:22.687897+00:00
800,R,ZOFCUR,ZOFCUR,L,False,2021-08-06 04:15:22.687897+00:00
800,3,ZOFCUR,Offset current,L,False,2021-08-06 04:15:22.687897+00:00
200,3,ZOFCUR,Offset current,L,False,2021-08-06 04:15:22.687897+00:00
200,E,ZOFCUR,Offset current,L,False,2021-08-06 04:15:22.687897+00:00
800,E,ZOFCUR,Offset current,L,False,2021-08-06 04:15:22.687897+00:00
800,F,ZOFCUR,Décalage du jour,L,False,2021-08-06 04:15:22.687897+00:00
200,F,ZOFCUR,Décalage du jour,L,False,2021-08-06 04:15:22.687897+00:00
